prototype,pc,opcode,name,A,B,C,D,mode,flag,flag_b,flag_c
38,105,2,OP_002,8,0,0,0,0,False,False,False
38,106,2,OP_002,6,0,0,0,0,False,False,False
38,107,22,OP_022,7,2,1,0,0,False,False,False
38,108,11,OP_011,6,220,84,0,0,False,False,False
38,109,4,OP_004,256,40,34,0,0,False,False,False
38,110,35,OP_035,256,0,8,0,0,False,False,False
38,111,11,OP_011,3,111,55,0,0,False,False,False
38,112,40,OP_040,32,67,2,0,0,False,False,False
38,113,11,OP_011,17,220,55,0,0,False,False,False
38,114,11,OP_011,75,220,48,0,0,False,False,False
38,115,13,OP_013,6,1,62,0,0,False,False,False
38,116,18,OP_018,6,6,5,0,0,False,False,False
38,117,51,OP_051,5,5,68,0,0,False,False,False
38,118,12,OP_012,5,128,2,0,0,False,False,False
38,119,13,OP_013,5,1,33,0,0,False,False,False
38,120,4,OP_004,6,24,21,0,0,False,True,False
38,121,7,OP_007,5,5,6,0,0,False,False,False
38,122,4,OP_004,7,25,1,0,0,False,True,False
38,123,5,OP_005,5,5,7,0,0,False,False,False
38,124,6,OP_006,"[5, 6]",None,None,None,3,False,False,False
38,125,8,OP_008,7,26,57,0,0,False,False,False
38,126,23,OP_023,5,3,1,0,0,False,False,False
38,127,4,OP_004,257,41,88,0,0,False,False,False
38,128,35,OP_035,257,0,24,0,0,False,False,False
38,129,19,OP_019,5,13,85,0,0,False,True,False
38,130,43,OP_043,0,0,0,0,0,False,False,False
38,131,2,OP_002,5,0,0,0,0,False,False,False
38,132,13,OP_013,8,9,90,0,0,False,False,False
38,133,18,OP_018,8,7,6,0,0,False,False,False
38,134,4,OP_004,8,14,38,0,0,False,True,False
38,135,48,OP_048,6,2,0,8,0,False,False,False
38,136,44,OP_044,6,0,0,0,0,False,False,False
38,137,47,OP_047,32,0,4,0,0,False,False,False
38,138,41,OP_041,32,216,2,0,0,False,False,False
38,139,4,OP_004,6,29,32,0,0,False,True,False
38,140,7,OP_007,5,36,6,0,0,False,False,False
38,141,4,OP_004,7,30,7,0,0,False,True,False
38,142,5,OP_005,5,5,7,0,0,False,False,False
38,143,6,OP_006,"[5, 6]",None,None,None,3,False,False,False
38,144,8,OP_008,7,31,60,0,0,False,False,False
38,145,24,OP_024,5,3,2,0,0,False,False,False
38,146,21,OP_021,6,5,24,0,0,False,False,False
38,147,26,OP_026,6,148,76,0,0,False,False,False
38,148,11,OP_011,3,151,51,0,0,False,False,False
38,149,21,OP_021,6,36,92,0,0,False,False,False
38,150,3,OP_003,"[8, 9]","[32, 11]",None,None,2,False,False,False
38,151,25,OP_025,6,3,2,9,0,False,False,False
38,152,12,OP_012,6,216,34,0,0,False,False,False
38,153,4,OP_004,7,32,37,0,0,False,True,False
38,154,7,OP_007,6,36,7,0,0,False,False,False
38,155,4,OP_004,8,15,15,0,0,False,True,False
38,156,7,OP_007,7,6,8,0,0,False,False,False
38,157,28,OP_028,8,4,92,0,0,False,False,False
38,158,4,OP_004,9,15,44,0,0,False,True,False
38,159,7,OP_007,8,8,9,0,0,False,False,False
38,160,54,OP_054,7,7,8,0,0,False,False,False
38,161,4,OP_004,8,16,43,0,0,False,True,False
38,162,7,OP_007,7,7,8,0,0,False,False,False
38,163,4,OP_004,9,17,61,0,0,False,True,False
38,164,56,OP_056,8,7,9,0,0,False,False,False
38,165,12,OP_012,8,216,56,0,0,False,False,False
38,166,28,OP_028,8,10,54,0,0,False,False,False
38,167,3,OP_003,"[10, 11]","[33, 6]",None,None,2,False,False,False
38,168,25,OP_025,8,3,2,11,0,False,False,False
38,169,51,OP_051,8,8,21,0,0,False,False,False
38,170,12,OP_012,8,175,32,0,0,False,False,False
38,171,28,OP_028,8,4,31,0,0,False,False,False
38,172,3,OP_003,"[9, 11]","[18, 18]",None,None,2,False,False,False
38,173,7,OP_007,10,6,11,0,0,False,False,False
38,174,1,OP_001,8,9,10,0,0,False,False,False
38,175,11,OP_011,37,220,32,0,0,False,False,False
38,176,21,OP_021,8,4,59,0,0,False,False,False
38,177,4,OP_004,10,11,46,0,0,False,True,False
38,178,5,OP_005,8,8,10,0,0,False,False,False
38,179,6,OP_006,"[8, 9]",None,None,None,3,False,False,False
38,180,8,OP_008,10,34,17,0,0,False,False,False
38,181,24,OP_024,8,3,2,0,0,False,False,False
38,182,21,OP_021,9,8,58,0,0,False,False,False
38,183,26,OP_026,9,184,45,0,0,False,False,False
38,184,11,OP_011,66,187,71,0,0,False,False,False
38,185,21,OP_021,9,8,40,0,0,False,False,False
38,186,3,OP_003,"[11, 12]","[35, 11]",None,None,2,False,False,False
38,187,25,OP_025,9,3,2,12,0,False,False,False
38,188,21,OP_021,10,9,31,0,0,False,False,False
38,189,26,OP_026,10,191,1,0,0,False,False,False
38,190,4,OP_004,258,42,56,0,0,False,False,False
38,191,35,OP_035,258,0,60,0,0,False,False,False
38,192,21,OP_021,10,9,83,0,0,False,False,False
38,193,3,OP_003,"[12, 13]","[36, 37]",None,None,2,False,False,False
38,194,25,OP_025,10,3,2,13,0,False,False,False
38,195,12,OP_012,10,220,98,0,0,False,False,False
38,196,28,OP_028,10,4,87,0,0,False,False,False
38,197,4,OP_004,11,18,41,0,0,False,True,False
38,198,19,OP_019,13,18,78,0,0,False,True,False
38,199,4,OP_004,14,38,24,0,0,False,True,False
38,200,7,OP_007,13,13,14,0,0,False,False,False
38,201,2,OP_002,13,0,0,0,0,False,False,False
38,202,4,OP_004,15,15,10,0,0,False,True,False
38,203,7,OP_007,14,9,15,0,0,False,False,False
38,204,2,OP_002,14,0,0,0,0,False,False,False
38,205,38,OP_038,12,2,2,0,0,False,False,False
38,206,1,OP_001,10,11,12,0,0,False,False,False
38,207,19,OP_019,11,19,70,0,0,False,True,False
38,208,4,OP_004,12,20,50,0,0,False,True,False
38,209,7,OP_007,11,11,12,0,0,False,False,False
38,210,2,OP_002,11,0,0,0,0,False,False,False
38,211,8,OP_008,12,39,63,0,0,False,False,False
38,212,22,OP_022,10,2,1,0,0,False,False,False
38,213,11,OP_011,23,220,26,0,0,False,False,False
38,214,11,OP_011,32,220,94,0,0,False,False,False
38,215,11,OP_011,56,216,34,0,0,False,False,False
38,216,11,OP_011,72,216,23,0,0,False,False,False
38,217,40,OP_040,32,138,2,0,0,False,False,False
38,218,11,OP_011,95,220,30,0,0,False,False,False
38,219,11,OP_011,95,220,50,0,0,False,False,False
38,220,11,OP_011,81,220,78,0,0,False,False,False
38,221,19,OP_019,3,19,36,0,0,False,True,False
38,222,4,OP_004,4,20,25,0,0,False,True,False
38,223,7,OP_007,3,3,4,0,0,False,False,False
38,224,2,OP_002,3,0,0,0,0,False,False,False
38,225,8,OP_008,4,39,44,0,0,False,False,False
38,226,22,OP_022,2,2,1,0,0,False,False,False
38,227,4,OP_004,259,43,17,0,0,False,False,False
38,228,35,OP_035,259,0,54,0,0,False,False,False
38,229,20,OP_020,64,95,88,0,0,False,False,False
39,1,21,OP_021,2,1,4,0,0,False,False,False
39,2,26,OP_026,2,4,17,0,0,False,False,False
39,3,4,OP_004,256,26,42,0,0,False,False,False
39,4,35,OP_035,256,0,97,0,0,False,False,False
39,5,13,OP_013,3,1,76,0,0,False,False,False
39,6,18,OP_018,3,1,2,0,0,False,False,False
39,7,12,OP_012,2,122,9,0,0,False,False,False
39,8,13,OP_013,3,1,74,0,0,False,False,False
39,9,18,OP_018,3,2,2,0,0,False,False,False
39,10,26,OP_026,2,11,45,0,0,False,False,False
39,11,11,OP_011,37,15,18,0,0,False,False,False
39,12,13,OP_013,3,2,15,0,0,False,False,False
39,13,18,OP_018,3,3,2,0,0,False,False,False
39,14,4,OP_004,3,5,17,0,0,False,True,False
39,15,46,OP_046,2,2,3,0,0,False,False,False
39,16,26,OP_026,2,17,27,0,0,False,False,False
39,17,11,OP_011,94,18,74,0,0,False,False,False
39,18,28,OP_028,2,3,25,0,0,False,False,False
39,19,26,OP_026,2,20,4,0,0,False,False,False
39,20,11,OP_011,3,21,68,0,0,False,False,False
39,21,28,OP_028,2,4,35,0,0,False,False,False
39,22,12,OP_012,2,116,19,0,0,False,False,False
39,23,13,OP_013,2,5,68,0,0,False,False,False
39,24,4,OP_004,4,6,55,0,0,False,True,False
39,25,5,OP_005,2,2,4,0,0,False,False,False
39,26,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
39,27,8,OP_008,4,7,52,0,0,False,False,False
39,28,24,OP_024,2,3,2,0,0,False,False,False
39,29,21,OP_021,3,2,57,0,0,False,False,False
39,30,26,OP_026,3,31,97,0,0,False,False,False
39,31,11,OP_011,77,35,97,0,0,False,False,False
39,32,13,OP_013,4,2,91,0,0,False,False,False
39,33,18,OP_018,4,4,3,0,0,False,False,False
39,34,4,OP_004,4,9,83,0,0,False,True,False
39,35,46,OP_046,3,3,4,0,0,False,False,False
39,36,12,OP_012,3,116,98,0,0,False,False,False
39,37,28,OP_028,4,6,42,0,0,False,False,False
39,38,2,OP_002,4,0,0,0,0,False,False,False
39,39,8,OP_008,5,9,24,0,0,False,False,False
39,40,13,OP_013,7,2,89,0,0,False,False,False
39,41,18,OP_018,7,5,6,0,0,False,False,False
39,42,2,OP_002,6,0,0,0,0,False,False,False
39,43,24,OP_024,3,3,2,0,0,False,False,False
39,44,21,OP_021,4,3,93,0,0,False,False,False
39,45,12,OP_012,4,116,98,0,0,False,False,False
39,46,21,OP_021,4,3,1,0,0,False,False,False
39,47,4,OP_004,6,11,28,0,0,False,True,False
39,48,5,OP_005,4,4,6,0,0,False,False,False
39,49,6,OP_006,"[4, 5]",None,None,None,3,False,False,False
39,50,8,OP_008,6,12,26,0,0,False,False,False
39,51,24,OP_024,4,3,2,0,0,False,False,False
39,52,21,OP_021,5,4,23,0,0,False,False,False
39,53,12,OP_012,5,116,17,0,0,False,False,False
39,54,69,OP_069,5,12,92,0,0,False,False,False
39,55,21,OP_021,6,4,92,0,0,False,False,False
39,56,3,OP_003,"[8, 9]","[13, 14]",None,None,2,False,False,False
39,57,25,OP_025,6,3,2,9,0,False,False,False
39,58,12,OP_012,6,72,44,0,0,False,False,False
39,59,4,OP_004,6,15,61,0,0,False,True,False
39,60,7,OP_007,5,4,6,0,0,False,False,False
39,61,26,OP_026,5,62,81,0,0,False,False,False
39,62,11,OP_011,72,64,65,0,0,False,False,False
39,63,21,OP_021,6,4,30,0,0,False,False,False
39,64,18,OP_018,6,6,5,0,0,False,False,False
39,65,12,OP_012,5,66,94,0,0,False,False,False
39,66,11,OP_011,87,79,34,0,0,False,False,False
39,67,21,OP_021,5,4,48,0,0,False,False,False
39,68,4,OP_004,7,17,80,0,0,False,True,False
39,69,74,OP_074,5,2,2,7,0,False,False,False
39,70,4,OP_004,6,16,99,0,0,False,True,False
39,71,7,OP_007,5,5,6,0,0,False,False,False
39,72,11,OP_011,52,79,45,0,0,False,False,False
39,73,21,OP_021,6,4,90,0,0,False,False,False
39,74,3,OP_003,"[8, 9]","[18, 14]",None,None,2,False,False,False
39,75,25,OP_025,6,3,2,9,0,False,False,False
39,76,12,OP_012,6,79,64,0,0,False,False,False
39,77,4,OP_004,6,16,61,0,0,False,True,False
39,78,7,OP_007,5,4,6,0,0,False,False,False
39,79,11,OP_011,9,79,63,0,0,False,False,False
39,80,21,OP_021,6,5,54,0,0,False,False,False
39,81,12,OP_012,6,116,6,0,0,False,False,False
39,82,28,OP_028,7,7,97,0,0,False,False,False
39,83,2,OP_002,7,0,0,0,0,False,False,False
39,84,67,OP_067,6,1,2,0,0,False,False,False
39,85,19,OP_019,8,19,18,0,0,False,True,False
39,86,4,OP_004,9,20,66,0,0,False,True,False
39,87,7,OP_007,8,8,9,0,0,False,False,False
39,88,2,OP_002,8,0,0,0,0,False,False,False
39,89,33,OP_033,"[9, 10, 11]","[21, 21, 21]",None,None,2,False,False,False
39,90,34,OP_034,7,4,2,0,0,False,False,False
39,91,65,OP_065,8,6,35,0,0,False,False,False
39,92,4,OP_004,9,21,19,0,0,False,True,False
39,93,59,OP_059,8,8,9,0,0,False,False,False
39,94,12,OP_012,8,101,79,0,0,False,False,False
39,95,19,OP_019,8,19,91,0,0,False,True,False
39,96,4,OP_004,9,20,51,0,0,False,True,False
39,97,7,OP_007,8,8,9,0,0,False,False,False
39,98,2,OP_002,8,0,0,0,0,False,False,False
39,99,33,OP_033,"[9, 10, 11]","[21, 22, 21]",None,None,2,False,False,False
39,100,34,OP_034,7,4,2,0,0,False,False,False
39,101,11,OP_011,64,101,38,0,0,False,False,False
39,102,28,OP_028,8,4,96,0,0,False,False,False
39,103,4,OP_004,9,23,32,0,0,False,True,False
39,104,19,OP_019,11,23,58,0,0,False,True,False
39,105,4,OP_004,12,20,53,0,0,False,True,False
39,106,7,OP_007,11,11,12,0,0,False,False,False
39,107,2,OP_002,11,0,0,0,0,False,False,False
39,108,52,OP_052,12,5,7,0,0,False,False,False
39,109,2,OP_002,12,0,0,0,0,False,False,False
39,110,38,OP_038,10,2,2,0,0,False,False,False
39,111,1,OP_001,8,9,10,0,0,False,False,False
39,112,11,OP_011,55,116,27,0,0,False,False,False
39,113,11,OP_011,47,116,30,0,0,False,False,False
39,114,11,OP_011,80,116,57,0,0,False,False,False
39,115,11,OP_011,74,116,96,0,0,False,False,False
39,116,11,OP_011,67,116,27,0,0,False,False,False
39,117,19,OP_019,3,24,95,0,0,False,True,False
39,118,4,OP_004,4,25,52,0,0,False,True,False
39,119,7,OP_007,3,3,4,0,0,False,False,False
39,120,2,OP_002,3,0,0,0,0,False,False,False
39,121,62,OP_062,2,1,1,0,0,False,False,False
39,122,11,OP_011,8,0,47,0,0,False,False,False
39,123,20,OP_020,99,18,24,0,0,False,False,False
40,1,39,OP_039,1,1,220,0,0,False,False,False
40,2,28,OP_028,2,1,12,0,0,False,False,False
40,3,12,OP_012,2,85,49,0,0,False,False,False
40,4,19,OP_019,2,1,18,0,0,False,True,False
40,5,43,OP_043,0,0,0,0,0,False,False,False
40,6,2,OP_002,2,0,0,0,0,False,False,False
40,7,19,OP_019,5,2,25,0,0,False,True,False
40,8,18,OP_018,5,1,3,0,0,False,False,False
40,9,4,OP_004,5,5,83,0,0,False,True,False
40,10,220,OP_220,2,3,0,5,0,False,False,False
40,11,44,OP_044,3,0,0,0,0,False,False,False
40,12,47,OP_047,32,0,4,0,0,False,False,False
40,13,41,OP_041,32,77,2,0,0,False,False,False
40,14,4,OP_004,3,6,77,0,0,False,True,False
40,15,7,OP_007,2,36,3,0,0,False,False,False
40,16,4,OP_004,4,7,17,0,0,False,True,False
40,17,5,OP_005,2,2,4,0,0,False,False,False
40,18,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
40,19,8,OP_008,4,8,75,0,0,False,False,False
40,20,24,OP_024,2,3,2,0,0,False,False,False
40,21,4,OP_004,4,6,56,0,0,False,True,False
40,22,7,OP_007,3,36,4,0,0,False,False,False
40,23,13,OP_013,4,2,29,0,0,False,False,False
40,24,4,OP_004,5,6,30,0,0,False,True,False
40,25,7,OP_007,4,4,5,0,0,False,False,False
40,26,53,OP_053,3,3,4,0,0,False,False,False
40,27,26,OP_026,3,28,16,0,0,False,False,False
40,28,11,OP_011,26,29,17,0,0,False,False,False
40,29,51,OP_051,3,2,65,0,0,False,False,False
40,30,26,OP_026,3,31,34,0,0,False,False,False
40,31,11,OP_011,82,34,7,0,0,False,False,False
40,32,21,OP_021,3,36,32,0,0,False,False,False
40,33,3,OP_003,"[5, 6]","[9, 10]",None,None,2,False,False,False
40,34,25,OP_025,3,3,2,6,0,False,False,False
40,35,26,OP_026,3,36,80,0,0,False,False,False
40,36,11,OP_011,22,38,82,0,0,False,False,False
40,37,21,OP_021,4,36,43,0,0,False,False,False
40,38,18,OP_018,4,2,3,0,0,False,False,False
40,39,26,OP_026,3,41,17,0,0,False,False,False
40,40,4,OP_004,256,23,94,0,0,False,False,False
40,41,35,OP_035,256,0,84,0,0,False,False,False
40,42,21,OP_021,4,36,63,0,0,False,False,False
40,43,18,OP_018,4,3,3,0,0,False,False,False
40,44,4,OP_004,4,12,61,0,0,False,True,False
40,45,53,OP_053,3,3,4,0,0,False,False,False
40,46,12,OP_012,3,77,40,0,0,False,False,False
40,47,21,OP_021,4,36,54,0,0,False,False,False
40,48,18,OP_018,4,4,3,0,0,False,False,False
40,49,28,OP_028,4,3,59,0,0,False,False,False
40,50,4,OP_004,5,13,10,0,0,False,True,False
40,51,7,OP_007,4,4,5,0,0,False,False,False
40,52,54,OP_054,3,3,4,0,0,False,False,False
40,53,4,OP_004,4,15,4,0,0,False,True,False
40,54,7,OP_007,3,3,4,0,0,False,False,False
40,55,13,OP_013,5,4,7,0,0,False,False,False
40,56,18,OP_018,5,5,4,0,0,False,False,False
40,57,56,OP_056,3,3,4,0,0,False,False,False
40,58,12,OP_012,3,77,58,0,0,False,False,False
40,59,13,OP_013,4,5,53,0,0,False,False,False
40,60,18,OP_018,4,6,3,0,0,False,False,False
40,61,12,OP_012,3,72,75,0,0,False,False,False
40,62,19,OP_019,4,19,63,0,0,False,True,False
40,63,2,OP_002,4,0,0,0,0,False,False,False
40,64,4,OP_004,6,14,55,0,0,False,True,False
40,65,7,OP_007,5,36,6,0,0,False,False,False
40,66,2,OP_002,5,0,0,0,0,False,False,False
40,67,38,OP_038,3,2,2,0,0,False,False,False
40,68,12,OP_012,3,77,34,0,0,False,False,False
40,69,4,OP_004,3,12,28,0,0,False,True,False
40,70,37,OP_037,36,7,3,0,0,False,False,False
40,71,11,OP_011,83,77,16,0,0,False,False,False
40,72,11,OP_011,31,77,61,0,0,False,False,False
40,73,4,OP_004,3,12,32,0,0,False,True,False
40,74,37,OP_037,36,8,3,0,0,False,False,False
40,75,219,OP_219,77,36,98,0,0,False,False,False
40,76,4,OP_004,257,24,3,0,0,False,False,False
40,77,35,OP_035,257,0,88,0,0,False,False,False
40,78,40,OP_040,32,13,2,0,0,False,False,False
40,79,19,OP_019,3,20,82,0,0,False,True,False
40,80,4,OP_004,4,21,78,0,0,False,True,False
40,81,7,OP_007,3,3,4,0,0,False,False,False
40,82,2,OP_002,3,0,0,0,0,False,False,False
40,83,8,OP_008,4,22,68,0,0,False,False,False
40,84,22,OP_022,2,2,1,0,0,False,False,False
40,85,11,OP_011,45,1,39,0,0,False,False,False
40,86,20,OP_020,5,16,73,0,0,False,False,False
41,1,39,OP_039,1,1,220,0,0,False,False,False
41,2,28,OP_028,2,1,69,0,0,False,False,False
41,3,12,OP_012,2,86,33,0,0,False,False,False
41,4,19,OP_019,2,1,51,0,0,False,True,False
41,5,43,OP_043,0,0,0,0,0,False,False,False
41,6,2,OP_002,2,0,0,0,0,False,False,False
41,7,19,OP_019,5,2,91,0,0,False,True,False
41,8,18,OP_018,5,1,3,0,0,False,False,False
41,9,4,OP_004,5,5,80,0,0,False,True,False
41,10,48,OP_048,3,2,0,5,0,False,False,False
41,11,44,OP_044,3,0,0,0,0,False,False,False
41,12,47,OP_047,32,0,4,0,0,False,False,False
41,13,41,OP_041,32,78,2,0,0,False,False,False
41,14,4,OP_004,3,6,38,0,0,False,True,False
41,15,7,OP_007,2,36,3,0,0,False,False,False
41,16,13,OP_013,3,2,68,0,0,False,False,False
41,17,4,OP_004,4,6,71,0,0,False,True,False
41,18,7,OP_007,3,3,4,0,0,False,False,False
41,19,53,OP_053,2,2,3,0,0,False,False,False
41,20,26,OP_026,2,21,60,0,0,False,False,False
41,21,11,OP_011,71,24,80,0,0,False,False,False
41,22,21,OP_021,2,36,19,0,0,False,False,False
41,23,3,OP_003,"[4, 5]","[7, 8]",None,None,2,False,False,False
41,24,25,OP_025,2,3,2,5,0,False,False,False
41,25,26,OP_026,2,27,32,0,0,False,False,False
41,26,4,OP_004,256,23,88,0,0,False,False,False
41,27,35,OP_035,256,0,88,0,0,False,False,False
41,28,21,OP_021,3,36,78,0,0,False,False,False
41,29,18,OP_018,3,2,2,0,0,False,False,False
41,30,26,OP_026,2,31,26,0,0,False,False,False
41,31,11,OP_011,80,35,45,0,0,False,False,False
41,32,21,OP_021,3,36,66,0,0,False,False,False
41,33,18,OP_018,3,3,2,0,0,False,False,False
41,34,4,OP_004,3,10,32,0,0,False,True,False
41,35,53,OP_053,2,2,3,0,0,False,False,False
41,36,26,OP_026,2,38,62,0,0,False,False,False
41,37,4,OP_004,257,24,48,0,0,False,False,False
41,38,35,OP_035,257,0,13,0,0,False,False,False
41,39,21,OP_021,3,36,98,0,0,False,False,False
41,40,18,OP_018,3,4,2,0,0,False,False,False
41,41,4,OP_004,3,10,11,0,0,False,True,False
41,42,53,OP_053,2,2,3,0,0,False,False,False
41,43,12,OP_012,2,78,36,0,0,False,False,False
41,44,21,OP_021,3,36,52,0,0,False,False,False
41,45,18,OP_018,3,5,2,0,0,False,False,False
41,46,28,OP_028,3,3,45,0,0,False,False,False
41,47,4,OP_004,4,12,92,0,0,False,True,False
41,48,7,OP_007,3,3,4,0,0,False,False,False
41,49,54,OP_054,2,2,3,0,0,False,False,False
41,50,4,OP_004,3,14,61,0,0,False,True,False
41,51,7,OP_007,2,2,3,0,0,False,False,False
41,52,13,OP_013,4,4,11,0,0,False,False,False
41,53,18,OP_018,4,6,3,0,0,False,False,False
41,54,56,OP_056,2,2,3,0,0,False,False,False
41,55,12,OP_012,2,78,46,0,0,False,False,False
41,56,13,OP_013,3,5,6,0,0,False,False,False
41,57,18,OP_018,3,7,2,0,0,False,False,False
41,58,12,OP_012,2,72,52,0,0,False,False,False
41,59,19,OP_019,3,18,44,0,0,False,True,False
41,60,2,OP_002,3,0,0,0,0,False,False,False
41,61,4,OP_004,5,13,72,0,0,False,True,False
41,62,7,OP_007,4,36,5,0,0,False,False,False
41,63,2,OP_002,4,0,0,0,0,False,False,False
41,64,38,OP_038,2,2,2,0,0,False,False,False
41,65,12,OP_012,2,78,84,0,0,False,False,False
41,66,4,OP_004,2,10,93,0,0,False,True,False
41,67,37,OP_037,36,8,2,0,0,False,False,False
41,68,4,OP_004,2,10,20,0,0,False,True,False
41,69,37,OP_037,36,9,2,0,0,False,False,False
41,70,11,OP_011,52,78,82,0,0,False,False,False
41,71,4,OP_004,258,25,84,0,0,False,False,False
41,72,35,OP_035,258,0,44,0,0,False,False,False
41,73,4,OP_004,2,10,89,0,0,False,True,False
41,74,37,OP_037,36,10,2,0,0,False,False,False
41,75,4,OP_004,2,10,26,0,0,False,True,False
41,76,37,OP_037,36,11,2,0,0,False,False,False
41,77,11,OP_011,16,78,17,0,0,False,False,False
41,78,11,OP_011,19,78,75,0,0,False,False,False
41,79,40,OP_040,32,13,2,0,0,False,False,False
41,80,19,OP_019,3,20,84,0,0,False,True,False
41,81,4,OP_004,4,21,8,0,0,False,True,False
41,82,7,OP_007,3,3,4,0,0,False,False,False
41,83,2,OP_002,3,0,0,0,0,False,False,False
41,84,8,OP_008,4,22,15,0,0,False,False,False
41,85,22,OP_022,2,2,1,0,0,False,False,False
41,86,11,OP_011,27,1,27,0,0,False,False,False
41,87,20,OP_020,79,70,97,0,0,False,False,False
42,1,17,OP_017,2,1,216,0,0,False,True,False
42,2,268,OP_268,2,0,0,152,0,False,False,False
42,3,31,OP_031,4,2,5,151,0,False,True,False
42,4,18,OP_018,4,1,3,0,0,False,False,False
42,5,2,OP_002,3,0,0,0,0,False,False,False
42,6,33,OP_033,"[4, 5]","[5, 6]",None,None,2,False,False,False
42,7,15,OP_015,1,4,1,0,0,False,False,False
42,8,17,OP_017,2,1,216,0,0,False,True,False
42,9,2,OP_002,2,0,0,0,0,False,False,False
42,10,17,OP_017,4,2,216,0,0,False,True,False
42,11,18,OP_018,4,2,3,0,0,False,False,False
42,12,2,OP_002,3,0,0,0,0,False,False,False
42,13,33,OP_033,"[4, 5]","[7, 6]",None,None,2,False,False,False
42,14,15,OP_015,1,4,1,0,0,False,False,False
42,15,20,OP_020,40,66,52,0,0,False,False,False
43,1,39,OP_039,1,1,220,0,0,False,False,False
43,2,28,OP_028,2,1,57,0,0,False,False,False
43,3,12,OP_012,2,100,21,0,0,False,False,False
43,4,19,OP_019,2,1,91,0,0,False,True,False
43,5,43,OP_043,0,0,0,0,0,False,False,False
43,6,2,OP_002,2,0,0,0,0,False,False,False
43,7,19,OP_019,5,2,88,0,0,False,True,False
43,8,18,OP_018,5,1,3,0,0,False,False,False
43,9,4,OP_004,5,5,49,0,0,False,True,False
43,10,48,OP_048,3,2,0,5,0,False,False,False
43,11,44,OP_044,3,0,0,0,0,False,False,False
43,12,47,OP_047,32,0,4,0,0,False,False,False
